code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc
600519,贵州茅台,1.564,644.79,632.45,645.55,616.86,634.86,4885234.0,0.38889,3081035729.0,29.907,8.672,80998377.9462,80998377.9462
000063,中兴通讯,2.704,16.33,15.84,16.43,15.29,15.9,186535370.0,5.43204,2983534810.0,14.982,2.754,6846633.119619,5607696.850167
601318,中国平安,2.174,57.81,56.94,57.82,56.76,56.58,46214266.0,0.42662000000000005,2653996237.0,11.585,2.105,105678075.59121,62623633.462938
600536,中国软件,8.523,30.05,27.6,30.46,27.2,27.69,65771028.0,13.29882,1901338261.0,200.333,7.435,1486161.15991,1486161.15991
600276,恒瑞医药,-3.052,62.9,64.54,64.99,61.0,64.88,29597740.0,0.80825,1859281083.0,55.306,13.568,23162563.00421,23033652.59921
000858,五 粮 液,2.343,62.03,60.99,62.15,59.58,60.61,29124979.0,0.7673,1771847024.0,24.345,4.038,24077614.455015,23545167.004354
300724,捷佳伟创,5.603,34.68,36.12,36.12,34.13,32.84,46817756.0,58.5222,1646227265.0,32.717,8.774000000000001,1109760.0,277440.0
600050,中国联通,4.436,5.65,5.46,5.69,5.41,5.41,289048531.0,1.36366,1609451629.0,300.532,1.272,17530713.603155,11976076.963175
000651,格力电器,0.921,38.35,37.9,38.35,37.36,38.0,36936070.0,0.6187400000000001,1401297360.0,10.309,3.253,23070327.91713,22893294.541715
600309,万华化学,-0.042,47.5,47.17,48.29,46.36,47.52,28223944.0,1.03233,1337830221.0,11.614,4.313,12986560.8,12986560.8
002027,分众传媒,-2.095,8.88,9.15,9.17,8.63,9.07,149980611.0,2.15338,1329361624.0,18.122,9.384,13033957.68864,6184821.309456
603799,华友钴业,5.897,50.82,49.0,50.83,48.31,47.99,26026719.0,3.17445,1286075654.0,15.881,4.461,4216775.70237,4166636.217744
600887,伊利股份,-0.157,25.46,25.6,25.7,24.67,25.5,49636294.0,0.8227,1253294941.0,25.717,5.695,15475842.179968,15360957.886452
000333,美的集团,1.411,41.7,41.12,41.7,40.51,41.12,29979363.0,0.46262000000000003,1234034388.0,15.677,3.465,27634221.00921,27022808.79126
000725,京东方Ａ,1.719,3.55,3.51,3.56,3.47,3.49,327676343.0,0.96772,1153671882.0,16.359,1.426,12353431.560865,12020475.851735
000002,万 科Ａ,2.909,23.35,22.93,23.44,22.59,22.69,47613314.0,0.49009,1101391514.0,9.193,1.893,25776419.922335,22684922.050405
300059,东方财富,2.744,12.73,12.36,12.73,12.33,12.39,87581225.0,2.10865,1098099772.0,85.551,4.681,6579105.474097,5287302.556309
000977,浪潮信息,2.706,26.19,25.51,26.48,24.77,25.5,42773527.0,3.33099,1095765767.0,67.137,4.621,3376551.435849,3363083.474535
600487,亨通光电,4.414,23.89,22.98,23.89,22.76,22.88,46532734.0,2.5013199999999998,1091297421.0,14.621,3.084,4547905.428758,4444317.354321
603650,彤程新材,1.751,34.87,34.15,36.39,33.55,34.27,31040391.0,52.78978,1079253109.0,58.117,9.872,2043338.4125,205035.6
600585,海螺水泥,3.665,36.49,35.42,36.49,35.29,35.2,29571691.0,0.7393500000000001,1063724403.0,12.204,2.055,19337155.110771,14594914.710771
000636,风华高科,0.773,15.65,15.4,15.75,14.45,15.53,67901049.0,7.75612,1029101941.0,55.893,3.043,1401039.818715,1370080.663195
000538,云南白药,-6.213,80.0,82.0,83.5,76.99,85.3,12833984.0,1.23239,1014344827.0,26.49,4.235,8331197.744,8331139.44
000735,罗 牛 山,-4.727,10.28,10.69,10.7,9.9,10.79,97859849.0,9.23551,996502921.0,77.41,3.061,1183755.958184,1089272.82462
600036,招商银行,1.659,26.96,26.99,27.11,26.42,26.52,36955056.0,0.17914000000000002,992571277.0,9.698,1.472,67992703.740296,55615634.180584
002195,二三四五,5.505,4.6,4.44,4.62,4.37,4.36,218221323.0,5.15893,985597509.0,15.862,2.489,2040415.01812,1945786.97648
601336,新华保险,2.035,44.62,43.95,44.99,43.6,43.73,21417914.0,1.02702,951168527.0,25.792,2.126,13919416.9292,9305230.33508
002415,海康威视,3.166,31.61,31.45,31.98,30.94,30.64,29622178.0,0.37463,934171707.0,30.689,9.718,29167401.965153,24994233.625087
600048,保利地产,2.74,11.25,11.05,11.25,10.93,10.95,80462913.0,0.68559,895957364.0,8.523,1.2770000000000001,13340746.193625,13203383.556375
300747,锐科激光,6.856,152.59,142.18,153.53,140.77,142.8,5904848.0,18.45265,874486776.0,52.799,28.468,1953152.0,488288.0
002405,四维图新,3.625,20.01,19.3,20.15,19.01,19.31,42413514.0,4.1,831136634.0,91.537,3.827,2620251.434982,2069984.150838
601398,工商银行,1.901,5.36,5.29,5.39,5.26,5.26,152069938.0,0.056400000000000006,810195905.0,6.785,0.916,191033753.7997,144512145.9209
600030,中信证券,2.032,16.07,15.81,16.08,15.81,15.75,50083209.0,0.51029,799456117.0,17.096,1.283,19471871.7988,15772161.3519
