code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc
600360,华微电子,-1.783,6.06,6.14,6.2,6.06,6.17,8545700.0,1.15752,52441009.0,46.615,2.097,455462.328,447396.468
603301,振德医疗,-2.641,35.02,36.12,36.48,35.0,35.97,1462394.0,5.8495800000000004,52382961.0,21.617,3.349,350200.0,87550.0
600750,江中药业,-0.892,15.56,15.7,15.96,15.52,15.7,3322429.0,0.79105,52367772.0,11.194,2.172,653520.0,653520.0
600765,中航重机,-1.239,7.97,8.02,8.13,7.95,8.07,6488364.0,0.83398,52124483.0,37.952,1.585,620068.5504,620068.5504
600477,杭萧钢构,-1.952,4.52,4.59,4.68,4.52,4.61,11272868.0,0.6882100000000001,52057040.0,8.086,2.677,807609.554052,740376.73224
300561,汇金科技,-4.652,16.6,17.12,17.4,16.6,17.41,3057244.0,4.55225,51945480.0,17.474,4.237,283046.58838,111483.79392
000831,五矿稀土,-2.055,9.53,9.73,9.74,9.51,9.73,5402200.0,0.5507500000000001,51912981.0,306.431,4.471,934787.198893,934787.198893
300366,创意信息,-4.07,8.25,8.58,8.69,8.25,8.6,6108128.0,2.20598,51865936.0,25.114,1.447,433600.32375,228433.5603
002063,远光软件,-1.26,6.27,6.33,6.41,6.25,6.35,8172140.0,1.09085,51862028.0,21.908,1.79,532837.229661,469717.856949
002470,金正大,-2.83,6.18,6.33,6.35,6.17,6.36,8315052.0,0.30505000000000004,51841693.0,26.87,1.953,1951543.943328,1684530.816978
002365,永安药业,-2.701,12.97,13.27,13.48,12.96,13.33,3916061.0,1.64595,51764375.0,18.268,2.556,382203.2025,308583.094723
300335,迪森股份,-0.134,7.43,7.45,7.61,7.38,7.44,6879431.0,2.59448,51722501.0,12.664,2.085,269647.067235,197011.080376
600667,太极实业,-2.235,6.56,6.7,6.71,6.5,6.71,7810551.0,0.6556500000000001,51690963.0,32.8,2.284,1381660.756768,781475.922432
300675,建科院,-4.765,26.78,28.29,28.29,26.78,28.12,1880800.0,2.33157,51613006.0,98.71,9.527,392773.4226,216025.4226
603118,共进股份,-2.105,5.58,5.64,5.76,5.57,5.7,9080058.0,1.17051,51568301.0,42.923,0.998,436253.881536,432859.199256
002068,黑猫股份,-2.893,7.72,7.95,7.95,7.72,7.95,6612020.0,1.0893,51547534.0,10.575,1.716,561293.096112,468603.591612
603938,三孚股份,-1.507,24.84,24.85,25.25,24.72,25.22,2071428.0,4.07869,51543304.0,22.789,3.648,373013.8344,126153.9144
300338,开元股份,5.017,9.42,8.97,9.86,8.9,8.97,5459378.0,2.90211,51536660.0,19.224,1.494,325157.385864,177206.885646
603648,畅联股份,-3.24,13.14,13.23,13.49,13.13,13.58,3850219.0,4.17745,51203848.0,28.337,3.075,484428.0438,121107.0438
002640,跨境通,-2.802,13.53,13.93,14.02,13.49,13.92,3728500.0,0.37827000000000005,51135446.0,26.019,2.9859999999999998,2108029.91949,1333619.697003
000011,深物业A,-5.357,11.13,11.58,11.75,11.11,11.76,4460773.0,2.53651,51109872.0,10.648,2.347,663324.729396,195735.102738
000999,华润三九,-1.834,26.23,26.63,26.7,25.93,26.72,1937274.0,0.19801000000000002,51018943.0,19.722,2.512,2567654.7,2566330.892884
603882,金域医学,-6.369,19.7,21.0,21.0,19.7,21.04,2534270.0,3.68997,51009347.0,42.826,5.123,902032.61669,135299.6
300256,星星科技,0.857,3.53,3.5,3.64,3.49,3.5,14369513.0,1.85359,50987214.0,35.3,1.004,341340.461538,273654.496306
603659,璞泰来,-3.924,45.3,47.15,47.15,45.2,47.15,1110147.0,1.74269,50960780.0,38.067,7.63,1960144.137,288574.137
002605,姚记扑克,-4.73,7.05,7.15,7.32,7.05,7.4,7091348.0,2.65234,50932497.0,36.453,1.745,280004.276835,188490.368625
300595,欧普康视,-0.082,36.65,36.9,37.3,36.25,36.68,1383120.0,1.01102,50887776.0,29.087,9.386,820098.93024,501386.44743
600350,山东高速,0.463,4.34,4.34,4.39,4.32,4.32,11669315.0,0.24255000000000002,50844410.0,7.891,0.742,2088045.981938,2088045.981938
603156,养元饮品,-1.814,47.62,48.52,48.68,47.52,48.5,1060749.0,1.76,50816831.0,10.205,3.4,3587071.74,287005.74
600835,上海机电,-2.834,15.43,15.77,15.89,15.41,15.88,3241513.0,0.40192000000000005,50785829.0,11.346,1.538,1578086.752244,1244436.1349
002672,东江环保,-1.808,11.95,12.19,12.19,11.91,12.17,4220175.0,0.6479600000000001,50764966.0,21.727,2.743,1060084.62189,778311.52084
000670,盈方微,-2.233,3.94,3.99,4.02,3.93,4.03,12751870.0,2.12667,50762515.0,-9.721,9.865,321751.17984,236248.915184
000590,启迪古汉,-4.752,9.42,9.69,9.79,9.31,9.89,5351620.0,2.39729,50660444.0,114.32,3.844,225581.933514,210288.525834
002626,金达威,-2.953,14.13,14.53,14.53,14.12,14.56,3523603.0,0.58714,50574682.0,18.351,3.177,871088.962851,847979.263071
600802,福建水泥,-2.684,8.34,8.5,8.62,8.32,8.57,5931798.0,1.55334,50457056.0,-20.955,4.165,318482.637444,318482.637444
002643,万润股份,-0.577,8.62,8.7,8.74,8.49,8.67,5844449.0,0.6669600000000001,50437434.0,20.524,1.895,783672.83133,755353.810826
300707,威唐工业,-3.67,22.31,23.01,23.26,22.31,23.16,2212786.0,5.6305,50402950.0,16.844,5.704,350713.2,87678.3
600491,龙元建设,-3.953,6.56,6.83,6.84,6.56,6.83,7502292.0,0.7917200000000001,50378360.0,13.667,1.098,1003521.21848,621625.6
002545,东方铁塔,-2.5,6.24,6.35,6.4,6.2,6.4,8021436.0,1.29702,50351532.0,32.687,1.127,805680.212688,385912.50984
300596,利安隆,-3.606,27.0,27.99,27.99,26.91,28.01,1838473.0,1.50105,50295131.0,36.486,5.046,486000.0,330694.569
603626,科森科技,-1.264,13.28,13.45,13.67,13.28,13.45,3730552.0,2.35951,50255924.0,17.026,3.1390000000000002,551885.986416,209965.740096
600389,江山股份,-0.131,22.83,23.1,23.23,22.74,22.86,2184594.0,0.73555,50237544.0,27.234,4.072,678051.0,678051.0
601898,中煤能源,-2.729,4.99,5.13,5.14,4.98,5.13,9944945.0,0.10866,50217176.0,27.722,0.728,6616073.0366,4566848.1996
002782,可立克,-3.028,13.13,13.54,13.64,13.07,13.54,3763000.0,3.5333300000000003,50131040.0,97.404,6.985,559338.0,139834.5
000022,深赤湾Ａ,-4.31,17.76,18.42,18.48,17.7,18.56,2773294.0,0.5965900000000001,50093991.0,22.711,2.5540000000000003,1145100.38448,825590.1168
600456,宝钛股份,-2.105,15.35,15.75,15.75,15.28,15.68,3228739.0,0.75041,49835603.0,307.615,1.921,660457.8495,660457.8495
300325,德威新材,0.625,3.22,3.13,3.32,3.13,3.2,15362900.0,1.933,49773777.0,161.0,2.144,323849.27337,255915.703652
300687,赛意信息,-4.228,19.48,20.34,20.34,19.47,20.34,2491563.0,4.0016,49768250.0,12.816,3.625,280512.0,121290.527188
600501,航天晨光,-1.368,7.21,7.3,7.53,7.21,7.31,6731031.0,1.59774,49759103.0,240.333,1.381,303745.4756,303745.4756
603043,广州酒家,-3.631,24.95,26.07,26.07,24.9,25.89,1968293.0,1.56827,49731937.0,27.781,6.216,1007970.47908,313140.52388
300462,华铭智能,-3.936,15.62,16.21,16.43,15.6,16.26,3104909.0,4.01294,49691831.0,47.333,3.513,215181.12,120855.6888
600706,曲江文旅,-3.435,12.65,12.98,13.19,12.55,13.1,3844600.0,2.161,49623085.0,36.143,2.227,227079.738875,225054.473875
600018,上港集团,-2.004,5.38,5.45,5.51,5.37,5.49,9124132.0,0.03937,49504364.0,10.808,1.814,12467436.9617,12467436.9617
002222,福晶科技,-2.471,11.84,12.02,12.16,11.84,12.14,4118100.0,0.97372,49414714.0,37.058,6.246,506160.0,500743.198816
000970,中科三环,-2.249,8.26,8.44,8.49,8.25,8.45,5900417.0,0.55393,49371595.0,31.17,2.038,879855.2,879855.2
603035,常熟汽饰,0.143,14.02,13.9,14.15,13.83,14.0,3519180.0,2.04349,49364906.0,17.309,1.611,392560.0,241444.63086
600826,兰生股份,-0.207,14.43,14.46,14.48,14.19,14.46,3437896.0,0.8173,49272906.0,20.913,1.974,606986.821584,606986.821584
000039,中集集团,-1.532,10.93,11.05,11.13,10.93,11.1,4466059.0,0.35235000000000005,49246859.0,13.494,1.064,3262560.554248,1385379.905693
002769,普路通,-2.831,9.61,9.81,9.89,9.53,9.89,5066620.0,2.14994,49228598.0,53.389,2.739,361763.590223,226472.437066
601991,大唐发电,0.315,3.18,3.2,3.26,3.17,3.17,15205443.0,0.15214000000000003,48978497.0,24.728,1.25,5885133.940272,3178206.48
002193,如意集团,-0.531,13.11,13.7,13.7,13.06,13.18,3691200.0,1.6019700000000001,48969184.0,48.556,1.353,343109.08605,302075.438928
600466,蓝光发展,-2.17,5.41,5.47,5.53,5.4,5.53,8932121.0,0.30043000000000003,48818711.0,9.445,1.5750000000000002,1614571.044175,1608439.603363
300487,蓝晓科技,-1.028,27.92,28.21,28.59,27.89,28.21,1726725.0,1.5932400000000002,48815522.0,60.696,6.554,565083.35,302592.076792
300612,宣亚国际,-3.742,17.49,17.99,18.18,17.46,18.17,2743737.0,6.05181,48743247.0,24.292,6.601,283338.0,79295.191305
600612,老凤祥,-1.621,33.99,34.61,34.77,33.58,34.55,1429116.0,0.45067,48677132.0,15.649000000000001,2.833,1778077.279836,1077855.63237
000962,东方钽业,0.169,5.92,5.87,6.3,5.86,5.91,8034925.0,1.82268,48670087.0,-6.867,2.399,260972.925248,260971.98752
300422,博世科,-3.277,11.51,11.9,11.9,11.48,11.9,4162994.0,1.5788,48620960.0,28.073,3.27,409543.391884,303497.221189
000823,超声电子,-2.842,7.18,7.35,7.36,7.18,7.39,6695500.0,1.24702,48581360.0,20.09,1.226,385541.588,385508.927616
300284,苏交科,-2.966,9.16,9.47,9.47,9.15,9.44,5227300.0,1.0165,48572377.0,11.171,1.952,741506.565344,471047.74674
600198,*ST大唐,-0.797,6.22,6.25,6.42,6.22,6.27,7666123.0,0.8758,48504656.0,-2.071,-7.353,548671.469584,544452.590998
600198,*ST大唐,-0.797,6.22,6.25,6.42,6.22,6.27,7666123.0,0.8758,48504656.0,-2.071,-7.353,548671.469584,544452.590998
600330,天通股份,-2.198,6.23,6.35,6.36,6.19,6.37,7715398.0,0.7742,48450306.0,32.963,1.62,620860.44979,620860.44979
603818,曲美家居,-1.274,7.75,7.83,7.96,7.62,7.85,6214594.0,1.28369,48418062.0,15.196,2.352,380897.0,375193.0
300071,华谊嘉信,0.0,3.39,3.38,3.52,3.35,3.39,14022404.0,3.36265,48394511.0,-8.268,2.49,230008.614432,141364.504143
002364,中恒电气,-1.469,10.73,10.91,11.19,10.7,10.89,4418868.0,0.8574700000000001,48266026.0,97.545,2.714,604705.20208,552960.188039
300609,汇纳科技,1.442,28.85,28.45,29.88,28.21,28.44,1649180.0,3.11854,48178834.0,46.857,6.228,291102.27,152567.821395
603678,火炬电子,-3.169,21.08,21.85,21.85,21.03,21.77,2245055.0,0.49738000000000004,48123060.0,40.538,3.621,954219.8226,951500.5026
002518,科士达,-3.014,7.08,7.31,7.37,7.02,7.3,6678874.0,1.20577,48099967.0,11.063,1.8050000000000002,416694.670152,392166.29406
600698,湖南天雁,-2.204,4.88,4.97,5.06,4.87,4.99,9696460.0,1.3158400000000001,48082873.0,-56.416,8.261,474246.91072,359607.648472
002538,司尔特,-2.287,4.7,4.78,4.84,4.69,4.81,10088061.0,1.44432,48016708.0,15.667,1.016,337516.53301,328279.12951
000918,嘉凯城,1.993,6.14,6.02,6.23,5.98,6.02,7824849.0,0.43370000000000003,47933682.0,5.582,2.299,1107773.581,1107773.581
002407,多氟多,-2.073,11.81,12.07,12.09,11.8,12.06,3989623.0,0.73477,47837363.0,28.805,2.658,829830.218061,641257.191607
300735,光弘科技,-0.718,15.2,15.37,15.64,15.16,15.31,3096559.0,3.49183,47813165.0,23.385,3.318,539113.6,134793.6
300613,富瀚微,-3.229,117.19,119.99,119.99,117.19,121.1,403035.0,3.11356,47701797.0,47.064,5.339,531057.0321,151696.5955
600633,浙数文化,-1.125,8.79,8.89,9.02,8.75,8.89,5369767.0,0.41617000000000004,47536088.0,6.907,1.451,1144391.154687,1134146.399139
600123,兰花科创,-2.384,6.96,7.1,7.11,6.96,7.13,6761500.0,0.59187,47521372.0,10.172,0.79,795110.4,795110.4
603899,晨光文具,-2.101,30.29,31.2,31.2,30.0,30.94,1553892.0,0.1689,47451396.0,43.95,9.356,2786680.0,2786680.0
300439,美康生物,-2.441,15.99,16.39,16.39,15.78,16.39,2954339.0,1.47214,47415800.0,25.79,3.126,554790.4791,320892.328068
300244,迪安诊断,-1.082,18.29,18.52,18.6,18.25,18.49,2575480.0,0.72187,47404983.0,28.578,4.049,1007832.869537,652544.646486
002478,常宝股份,0.184,5.45,5.4,5.58,5.4,5.44,8601200.0,1.40021,47311426.0,32.059,1.4100000000000001,538129.489655,334781.136675
300289,利德曼,-2.026,6.77,6.86,6.94,6.73,6.91,6936200.0,2.1156,47310844.0,39.824,2.134,286916.144095,221960.58362
300075,数字政通,-2.192,12.05,12.28,12.35,12.05,12.32,3874305.0,1.27138,47274863.0,28.69,2.391,511330.790525,367201.897325
300376,易事特,-1.403,4.92,4.93,4.97,4.88,4.99,9589068.0,0.41543,47263438.0,15.871,2.414,1146382.708752,1135639.969932
300628,亿联网络,-2.13,60.65,61.97,62.18,60.5,61.97,769847.0,1.03086,47109468.0,14.372,5.922,1811494.2,452934.2
000762,西藏矿业,-2.944,9.56,9.76,9.83,9.54,9.85,4871700.0,1.02357,47084218.0,144.193,2.349,497903.19344,455009.30418
600623,华谊集团,-1.919,8.69,8.85,8.86,8.69,8.86,5332700.0,0.28451000000000004,46868610.0,29.966,1.054,1840047.463397,1628793.563397
603619,中曼石油,-2.863,23.41,23.82,24.06,23.4,24.1,1967859.0,4.91964,46812454.0,22.085,3.827,936400.2341,93640.2341
002138,顺络电子,-1.531,17.36,17.44,17.66,17.34,17.63,2682199.0,0.38324,46810149.0,39.455,3.483,1409696.846544,1214976.62888
002280,联络互动,-1.559,5.05,5.11,5.17,5.04,5.13,9137853.0,0.5337900000000001,46687202.0,168.333,1.728,1099460.585875,864495.232235
002462,嘉事堂,-2.922,17.61,18.15,18.15,17.61,18.14,2617100.0,1.0497,46603187.0,16.771,1.873,441176.840715,439048.709196
600873,梅花生物,-1.97,3.98,4.05,4.05,3.97,4.06,11635100.0,0.37854000000000004,46514523.0,10.474,1.447,1237053.665124,1223329.311724
600328,兰太实业,-3.841,7.76,8.07,8.07,7.76,8.07,5870517.0,1.34021,46465962.0,16.15,1.449,339912.112648,339912.112648
300277,海联讯,10.061,7.22,6.7,7.22,6.68,6.56,6473935.0,1.9360400000000002,46413546.0,398.895,5.156,241870.0,241430.03125
600161,天坛生物,-2.061,18.06,18.41,18.47,18.04,18.44,2545679.0,0.29222000000000004,46410162.0,10.261,4.992,1573277.044836,1573277.044836
000010,美丽生态,-3.206,4.83,4.98,5.01,4.81,4.99,9488164.0,1.8170600000000001,46370975.0,-3.731,3.6950000000000003,395989.826379,252208.761084
603225,新凤鸣,-1.282,22.33,22.54,22.76,22.33,22.62,2051794.0,1.7242000000000002,46302674.0,8.588,2.608,1881972.4,265727.0
300705,九典制药,-3.417,17.24,17.79,17.9,17.17,17.85,2641646.0,4.50178,46299117.0,23.944,6.002,404588.32,101164.32
603089,正裕工业,0.709,18.46,18.42,19.37,18.06,18.33,2477065.0,7.87498,46271365.0,26.754,2.814,196912.82,58065.70848
600512,腾达建设,1.293,2.35,2.32,2.36,2.31,2.32,19768800.0,1.28586,46197211.0,26.111,0.888,375742.16552,361288.862525
600387,海越能源,-0.865,9.17,9.18,9.33,9.13,9.25,5002647.0,1.297,46094288.0,26.2,1.6320000000000001,427076.669488,353696.07
000630,铜陵有色,-0.469,2.12,2.11,2.14,2.11,2.13,21672429.0,0.22669000000000003,46092729.0,42.4,1.274,2231625.061296,2026838.543404
002505,大康农业,-1.087,1.82,1.84,1.86,1.8,1.84,25114350.0,0.45784,46001228.0,423.256,1.884,998337.7404,998337.7404
300378,鼎捷软件,-2.375,11.1,11.29,11.39,11.03,11.37,4099353.0,1.57081,45978414.0,48.261,2.363,293828.03673,289676.63673
600988,赤峰黄金,-1.502,4.59,4.61,4.64,4.58,4.66,9979202.0,0.69962,45967042.0,24.158,2.348,654709.106664,654709.106664
000802,北京文化,-2.096,9.81,9.99,10.03,9.81,10.02,4635500.0,1.20514,45956956.0,22.953,1.461,709410.400155,377336.36241
600480,凌云股份,-2.083,8.93,9.1,9.24,8.93,9.12,5050300.0,1.39621,45944723.0,12.233,1.027,406378.372638,323011.350334
300230,永利股份,-0.43,4.63,4.62,4.8,4.6,4.65,9766500.0,1.8085,45936936.0,7.191,1.313,377903.396983,250035.532261
600640,号百控股,9.968,10.26,10.26,10.26,10.26,9.33,4476927.0,0.7595700000000001,45933271.0,30.719,1.877,816384.03444,604724.119902
300677,英科医疗,-3.03,16.64,17.18,17.3,16.62,17.16,2705600.0,2.6834,45845160.0,9.509,2.846,326923.773696,167776.57728
002237,恒邦股份,-1.367,8.66,8.7,8.77,8.62,8.78,5262800.0,0.61794,45832836.0,21.65,1.794,788406.4,737550.55
600023,浙能电力,0.202,4.97,4.95,5.01,4.93,4.96,9192110.0,0.06759000000000001,45737487.0,15.531,1.134,6759542.924036,6759542.924036
000610,西安旅游,0.0,6.51,6.47,6.77,6.42,6.51,6947103.0,2.95271,45719664.0,-83.036,2.007,154122.883551,153166.429794
002474,榕基软件,-3.004,7.75,7.95,8.0,7.75,7.99,5783207.0,1.2337,45700271.0,147.059,3.34,482205.0,363295.40925
002597,金禾实业,-1.629,16.91,17.1,17.28,16.89,17.19,2667601.0,0.48147000000000006,45663363.0,9.343,2.7279999999999998,944876.904448,936898.649769
600231,凌钢股份,-2.521,3.48,3.55,3.55,3.48,3.57,12972920.0,0.73343,45529841.0,7.25,1.3780000000000001,964336.794564,615544.08432
600642,申能股份,0.78,5.17,5.15,5.21,5.13,5.13,8759218.0,0.19242,45430013.0,13.534,0.936,2353403.809372,2353403.809372
002020,京新药业,-0.498,12.0,12.07,12.21,11.96,12.06,3752649.0,0.6387700000000001,45379789.0,30.457,2.412,869846.4,704974.5636
600614,鹏起科技,-0.221,4.52,4.53,4.64,4.49,4.53,9956800.0,0.7713200000000001,45366566.0,20.545,1.556,792253.738616,583473.525664
600313,农发种业,0.0,2.79,2.76,2.83,2.73,2.79,16332940.0,1.64382,45343301.0,-10.588,2.196,301933.426977,277213.430475
002692,睿康股份,1.511,3.36,3.29,3.55,3.29,3.31,13213341.0,1.8470300000000002,45325452.0,32.215,1.583,241297.056,240368.9904
600132,重庆啤酒,-1.104,25.97,26.15,26.83,25.65,26.26,1731273.0,0.35772000000000004,45294088.0,38.191,12.742,1256873.201206,1256873.201206
002642,荣之联,-2.635,8.5,8.68,8.83,8.5,8.73,5211037.0,1.01099,45251473.0,-26.831,1.341,562343.26605,438122.20395
603222,济民制药,-0.09,11.14,11.15,11.42,11.0,11.15,4030847.0,1.25964,45213440.0,65.529,4.427,356480.0,356480.0
002203,海亮股份,-0.563,8.83,8.86,9.0,8.76,8.88,5100377.0,0.3135,45166748.0,20.939,2.648,1497213.133779,1436573.772795
300148,天舟文化,-1.094,4.52,4.56,4.65,4.52,4.57,9844566.0,1.22936,45096686.0,28.356,0.89,381910.369592,361956.90372
300163,先锋新材,0.612,3.29,3.27,3.48,3.27,3.27,13357606.0,4.05306,45079636.0,-55.763,2.341,155946.0,108427.901939
600715,文投控股,-0.402,4.95,4.98,5.12,4.87,4.97,9007000.0,0.70137,45053716.0,19.8,1.278,918152.4825,635678.802
600715,文投控股,-0.402,4.95,4.98,5.12,4.87,4.97,9007000.0,0.70137,45053716.0,19.8,1.278,918152.4825,635678.802
603329,上海雅仕,-1.857,20.61,21.21,21.3,20.6,21.0,2138583.0,6.48055,44995333.0,26.423,3.751,272052.0,68013.0
000623,吉林敖东,-1.335,16.26,16.45,16.47,16.23,16.48,2754785.0,0.24619000000000002,44991685.0,10.163,0.932,1890663.958212,1819427.332374
002342,巨力索具,0.857,3.53,3.5,3.68,3.46,3.5,12560900.0,1.42554,44858200.0,-196.111,1.4060000000000001,338880.0,311040.875625
002245,澳洋顺昌,-1.499,4.6,4.68,4.73,4.59,4.67,9630269.0,1.05317,44842645.0,12.721,1.772,453890.86788,420626.26734
