,code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc
967,600568,中珠医疗,0.69,2.92,2.88,3.01,2.86,2.9,36585398.0,2.19197,107825098.0,34.353,0.962,581917.946852,487367.645468
968,600567,山鹰纸业,-3.15,3.69,3.82,3.82,3.67,3.81,53090629.0,1.16164,197793907.0,8.386,1.537,1686445.621353,1686445.621353
969,600566,济川药业,-4.015,42.79,44.2,44.65,42.21,44.58,4245362.0,0.5213300000000001,183886272.0,28.338,7.76,3484541.865519,3484541.865519
970,600565,迪马股份,-1.73,2.84,2.88,2.92,2.83,2.89,7768210.0,0.32794,22338692.0,10.143,0.906,687399.928656,672732.464656
971,600563,法拉电子,1.956,45.88,44.75,46.3,44.52,45.0,3610919.0,1.6048499999999999,165423712.0,24.404,4.355,1032300.0,1032300.0
972,600562,国睿科技,-4.487,14.9,15.69,15.8,14.8,15.6,6900774.0,1.14721,104603307.0,42.571,3.949,927302.57131,896270.85685
973,600561,江西长运,-0.838,5.92,5.97,6.03,5.87,5.97,1173000.0,0.4948,6979761.0,65.778,0.994,140341.888,140341.888
974,600560,金自天正,0.824,8.57,8.4,8.67,8.33,8.5,3960920.0,1.77107,33734401.0,94.801,2.565,191664.1935,191664.1935
975,600559,老白干酒,-3.658,17.91,18.6,18.78,17.8,18.59,5042037.0,1.02899,91590088.0,48.405,4.688,1192828.194072,877590.0
976,600558,大西洋,-1.196,4.13,4.18,4.2,4.12,4.18,2111350.0,0.23522,8795480.0,78.967,1.963,370710.795203,370710.795203
977,600557,康缘药业,-1.726,10.82,11.07,11.07,10.82,11.01,1878507.0,0.31385,20518245.0,17.738,1.863,666997.948922,647610.79627
978,600556,ST慧球,-4.573,3.13,3.27,3.28,3.12,3.28,2190800.0,0.5549200000000001,6970616.0,313.0,16.561,123570.430604,123570.430604
979,600555,海航创新,-4.301,3.56,3.63,3.68,3.55,3.72,11845800.0,1.21683,42774222.0,89.0,2.922,464046.0,346566.0
980,600552,凯盛科技,-2.685,4.35,4.48,4.51,4.2,4.47,5834500.0,0.78749,25654464.0,43.112,1.404,333666.56382,322288.8987
981,600551,时代出版,-0.833,8.33,8.31,8.47,8.28,8.4,1253504.0,0.24781000000000003,10471035.0,14.035,0.876,421352.471568,421352.471568
982,600550,保变电气,-0.498,4.0,4.02,4.07,3.96,4.02,2667897.0,0.17385,10707817.0,75.472,14.015,736611.392,613842.8268
983,600549,厦门钨业,-3.559,13.55,14.1,14.2,13.46,14.05,8051999.0,0.57267,110952589.0,23.701,2.125,1915030.05005,1905192.601
984,600548,深高速,1.287,7.87,7.8,7.9,7.69,7.77,2118690.0,0.14782,16586480.0,12.034,1.218,1716266.246562,1127983.746562
985,600547,山东黄金,-3.528,21.6,22.42,22.57,21.37,22.39,12869687.0,0.88665,282536576.0,35.41,2.407,4011376.62744,3135241.52496
986,600546,山煤国际,-2.356,3.73,3.75,3.82,3.69,3.82,10290000.0,0.51905,38530573.0,19.632,1.488,739456.14022,739456.14022
987,600545,卓郎智能,-0.644,7.71,7.61,7.74,7.58,7.76,2160561.0,0.31971000000000005,16551382.0,16.923000000000002,6.309,1461363.419145,521030.834838
988,600543,莫高股份,-3.462,7.25,7.55,7.55,7.23,7.51,1103359.0,0.3436,8131112.0,90.625,2.045,232812.0,232812.0
989,600540,新赛股份,-9.979,4.24,4.24,4.45,4.24,4.71,49039391.0,10.41346,211744556.0,179.661,3.181,199671.484712,199671.484712
990,600539,*ST狮头,-2.105,5.58,5.7,5.74,5.57,5.7,382000.0,0.16609000000000002,2163984.0,-25.364,3.045,128340.0,128340.0
991,600538,国发股份,0.405,4.96,4.86,4.96,4.82,4.94,4665000.0,1.00452,22869988.0,248.0,3.4939999999999998,230342.98776,230342.98776
992,600537,亿晶光电,-0.949,3.13,3.18,3.19,3.1,3.16,2769740.0,0.23545000000000002,8702348.0,78.25,1.022,368200.450884,368200.450884
993,600536,中国软件,-1.257,22.78,22.79,23.12,22.1,23.07,20134120.0,4.07109,456283321.0,151.867,5.636,1126614.017396,1126614.017396
994,600535,天士力,-10.004,20.87,23.08,23.1,20.87,23.19,27173389.0,1.7963900000000002,583029767.0,16.433,2.498,3156934.419923,3156934.419923
995,600533,栖霞建设,-1.003,2.96,2.98,3.0,2.92,2.99,3782400.0,0.36023000000000005,11188702.0,57.364,0.8300000000000001,310800.0,310800.0
996,600532,宏达矿业,-1.635,3.61,3.65,3.71,3.55,3.67,9935701.0,2.50753,36046386.0,-24.067,1.028,186299.72492,143040.6184
997,600531,豫光金铅,-0.924,4.29,4.33,4.34,4.23,4.33,4761603.0,0.43675,20429015.0,15.889,1.411,467714.089986,467714.089986
998,600530,交大昂立,-1.708,5.18,5.26,5.31,5.13,5.27,1340950.0,0.17192000000000002,7007000.0,25.146,2.518,404040.0,404040.0
999,600529,山东药玻,-3.851,14.98,15.48,15.48,14.68,15.58,4182213.0,1.16065,63089179.0,17.218,1.3639999999999999,636615.489076,539777.56819
1000,600528,中铁工业,0.473,10.61,10.62,10.89,10.52,10.56,16458954.0,0.8956000000000001,175974880.0,16.841,1.583,2357066.234868,1949851.577595
1001,600527,江南高纤,0.862,2.34,2.33,2.39,2.29,2.32,9150729.0,0.7605700000000001,21350885.0,26.0,0.9,337693.37589,281533.37589
1002,600526,菲达环保,-0.358,5.57,5.6,5.64,5.48,5.59,1780801.0,0.32532000000000005,9900215.0,-18.567,1.299,304904.402304,304904.402304
1003,600525,长园集团,-3.943,8.04,8.39,8.47,7.94,8.37,19185338.0,1.5278200000000002,156962490.0,9.136,1.293,1065040.430208,1009608.297252
1004,600523,贵航股份,-0.342,8.73,8.7,8.75,8.48,8.76,1993220.0,0.49332000000000004,17179460.0,13.03,1.118,352963.78236,352730.95326
1005,600522,中天科技,-1.435,8.24,8.3,8.44,8.19,8.36,16707214.0,0.61173,138294122.0,13.942,1.408,2526443.757304,2250463.946384
1006,600521,华海药业,-0.828,19.16,19.51,19.58,18.88,19.32,8892373.0,0.72157,171028869.0,30.903,3.958,2396606.830408,2361215.725724
1007,600520,文一科技,-1.065,15.79,15.63,16.16,15.63,15.96,833500.0,0.5261,13214268.0,315.8,5.838,250160.97,250160.97
1008,600519,贵州茅台,-1.371,669.68,677.0,684.0,662.25,678.99,4524812.0,0.3602,3039091096.0,31.061,9.007,84125054.2704,84125054.2704
1009,600518,康美药业,0.0,20.92,20.72,21.0,20.56,20.92,9852038.0,0.22375,204316715.0,26.684,3.408,10405318.6241,9211477.592872
1010,600517,置信电气,-2.625,3.71,3.78,3.79,3.68,3.81,7681457.0,0.6172200000000001,28575328.0,20.611,1.447,503138.262333,461717.76959
1011,600516,方大炭素,-4.469,24.58,25.53,25.66,24.54,25.73,45630266.0,2.65422,1138409321.0,11.649000000000001,3.759,4396856.581124,4225696.209124
1012,600515,海航基础,0.0,11.16,0.0,0.0,0.0,11.16,0.0,0.0,0.0,21.878,1.354,4360873.18536,1850657.628456
1013,600513,联环药业,-0.148,6.75,6.88,7.01,6.7,6.76,1941398.0,0.6801,13308921.0,27.0,2.155,192682.98225,192682.98225
1014,600512,腾达建设,-0.407,2.45,2.46,2.53,2.4,2.46,27391279.0,1.78166,67596605.0,27.222,0.854,391731.19384,376662.856675
1015,600511,国药股份,-3.3,24.32,25.14,25.14,23.71,25.15,3831769.0,1.3801,93622513.0,15.686,2.211,1865182.753536,675228.812032
1016,600510,黑牡丹,-0.175,5.71,5.7,5.75,5.63,5.72,557200.0,0.07004,3172016.0,12.149,0.784,597891.259275,454243.4617
1017,600509,天富能源,-3.057,4.44,4.5,4.53,4.32,4.58,15087386.0,1.6658300000000001,66695368.0,23.368,0.777,511228.267548,402129.284184
1018,600508,上海能源,1.105,10.98,10.85,11.11,10.82,10.86,7266619.0,1.00546,79632782.0,15.25,0.849,793544.364,793544.364
1019,600507,方大特钢,-2.667,11.68,12.0,12.05,11.48,12.0,13973883.0,1.05376,163979242.0,6.083,4.684,1693449.89448,1548876.60648
1020,600506,香梨股份,0.0,13.17,0.0,0.0,0.0,13.17,0.0,0.0,0.0,382.849,7.043,194529.951741,194529.951741
1021,600505,西昌电力,-1.434,4.81,4.84,5.03,4.76,4.88,4680109.0,1.28374,22975162.0,42.529,1.6640000000000001,175356.9675,175356.9675
1022,600503,华丽家族,-1.842,3.73,3.8,3.8,3.7,3.8,8524850.0,0.5320400000000001,31955242.0,26.529,1.659,597654.17,597654.17
1023,600502,安徽水利,0.0,4.25,4.23,4.35,4.18,4.25,10008318.0,1.09893,42749135.0,7.083,0.967,731493.1156,387060.259775
1024,600501,航天晨光,-2.632,7.03,7.24,7.26,6.95,7.22,2819883.0,0.6693600000000001,20090810.0,234.333,1.34,296162.3708,296162.3708
1025,600500,中化国际,-2.18,6.73,6.85,6.9,6.7,6.88,5297154.0,0.2543,35919885.0,21.71,1.2610000000000001,1401867.527583,1401867.527583
1026,600499,科达洁能,-0.882,5.62,5.78,5.78,5.48,5.67,14051571.0,0.99553,78279481.0,16.726,1.579,886389.604524,793242.948964
1027,600498,烽火通信,-0.146,27.4,26.89,28.17,26.63,27.44,12182275.0,1.18025,335654283.0,35.128,3.16,3052192.78876,2828163.57164
1028,600497,驰宏锌锗,-1.016,4.87,4.94,4.96,4.84,4.92,14978896.0,0.34755,73134698.0,18.447,1.7429999999999999,2479458.993616,2098920.416582
1029,600496,精工钢构,-0.662,3.0,3.03,3.05,3.0,3.02,6751900.0,0.44701,20400948.0,72.993,1.137,543133.56,453133.56
1030,600495,晋西车轴,-2.34,4.59,4.58,4.72,4.48,4.7,28533080.0,2.36164,131179515.0,459.0,1.783,554559.616674,554559.616674
1031,600493,凤竹纺织,-0.528,5.65,5.69,5.75,5.62,5.68,967600.0,0.35574000000000006,5495758.0,61.884,2.183,153680.0,153680.0
1032,600491,龙元建设,4.484,7.69,7.4,8.02,7.4,7.36,22099118.0,2.33211,171279507.0,16.021,1.584,1176383.867395,728704.4
1033,600490,鹏欣资源,0.0,8.67,0.0,0.0,0.0,8.67,0.0,0.0,0.0,54.188,2.975,1830785.425185,1289618.893368
1034,600489,中金黄金,-1.985,6.42,6.6,6.6,6.37,6.55,12563201.0,0.36403,81532789.0,80.25,1.634,2215630.075338,2215630.075338
1035,600488,天药股份,-1.496,3.95,4.02,4.03,3.93,4.01,966800.0,0.10062000000000001,3851476.0,33.193,1.57,431295.2386,379537.7092
1036,600487,亨通光电,-2.951,20.39,20.6,21.09,20.18,21.01,20531087.0,1.10363,421490391.0,12.479,2.633,3881615.391058,3793203.468171
1037,600486,扬农化工,-10.0,49.95,55.55,55.57,49.95,55.5,4935462.0,1.5926,255848466.0,26.927,3.705,1547945.040465,1547945.040465
1038,600485,信威集团,0.0,14.59,0.0,0.0,0.0,14.59,0.0,0.0,0.0,-24.317,4.501,4265740.718938,2644509.932055
1039,600483,福能股份,-2.12,7.85,8.06,8.07,7.77,8.02,1938250.0,0.15403,15378514.0,14.537,1.1360000000000001,1218183.07559,987802.648555
1040,600482,中国动力,-0.784,16.46,16.88,16.88,16.12,16.59,2984204.0,0.32833,49639371.0,23.855,1.085,2854280.655312,1496055.124788
1041,600481,双良节能,-0.324,3.08,3.08,3.12,3.02,3.09,2516199.0,0.15527000000000002,7732087.0,52.027,2.443,503855.908864,499112.708864
1042,600480,凌云股份,-2.9,9.04,9.21,9.4,8.97,9.31,3750700.0,1.03692,34374709.0,12.384,1.07,411384.153264,326990.213552
1043,600479,千金药业,-1.596,9.25,9.39,9.39,9.24,9.4,1722100.0,0.4708,16000877.0,15.528,1.6880000000000002,387119.083225,338349.312
1044,600478,科力远,-0.881,4.5,4.54,4.55,4.42,4.54,3696479.0,0.26573,16654232.0,281.25,3.193,661359.006,625981.6485
1045,600477,杭萧钢构,-2.863,4.75,4.95,4.95,4.71,4.89,11953336.0,0.72975,57497057.0,8.497,2.157,848704.730475,778050.7695
1046,600476,湘邮科技,-3.771,15.31,15.8,16.12,15.12,15.91,2783410.0,1.7280700000000002,43565310.0,1177.692,12.723,246598.17,246598.17
1047,600475,华光股份,-1.182,10.03,10.11,10.21,9.96,10.15,906300.0,0.64507,9121385.0,13.882,1.216,561070.387633,140916.964434
1048,600470,六国化工,3.774,3.85,3.71,4.04,3.71,3.71,14301566.0,2.74186,55774150.0,27.5,0.979,200816.0,200816.0
1049,600469,风神股份,-0.86,3.46,3.47,3.53,3.43,3.49,1624700.0,0.28888,5639568.0,-4.071,1.072,194594.974812,194594.974812
1050,600468,百利电气,-1.906,5.66,5.7,5.71,5.57,5.77,3342910.0,0.41868000000000005,18825922.0,69.448,2.513,459090.251188,451911.92619
1051,600467,好当家,5.752,2.39,2.28,2.49,2.28,2.26,34685465.0,2.3741,82890530.0,59.75,1.16,349177.638656,349177.638656
1052,600466,蓝光发展,-4.267,5.16,5.42,5.45,5.1,5.39,13460020.0,0.45273,70639290.0,9.008,1.079,1539960.5523,1534112.449788
1053,600463,空港股份,-3.134,6.8,7.21,7.21,6.79,7.02,1237000.0,0.49087000000000003,8569165.0,129.771,1.45,204000.0,171360.0
1054,600462,九有股份,-2.141,3.2,3.27,3.28,3.14,3.27,5191780.0,0.9726400000000001,16735158.0,200.0,5.7379999999999995,170809.6,170809.6
1055,600461,洪城水业,-2.31,5.92,6.06,6.06,5.84,6.06,2746871.0,0.46244,16320873.0,16.914,1.416,467439.426,351648.0
1056,600460,士兰微,-2.971,11.43,11.78,11.88,11.31,11.78,23912792.0,1.91737,276852353.0,81.643,4.462,1499686.424802,1425513.024
1057,600459,贵研铂业,-0.875,10.19,10.22,10.39,10.0,10.28,2803726.0,0.8264,28526526.0,22.152,1.357,345717.215235,345717.215235
1058,600458,时代新材,-4.762,8.0,8.53,8.57,7.99,8.4,12668958.0,1.91541,104900316.0,88.889,1.32,642238.5216,529137.6736
1059,600456,宝钛股份,-3.727,13.69,14.1,14.19,13.58,14.22,2406989.0,0.55942,33403068.0,274.349,1.724,589033.7433,589033.7433
1060,600455,博通股份,-0.392,20.35,20.33,20.61,20.0,20.43,607800.0,0.97313,12371572.0,290.714,9.905,127102.03,127102.03
1061,600452,涪陵电力,-3.352,17.59,18.13,18.56,17.2,18.2,1144636.0,0.511,20520443.0,12.387,2.268,394016.0,394016.0
1062,600449,宁夏建材,2.004,9.16,8.96,9.38,8.8,8.98,13020450.0,2.72291,119672892.0,12.901,0.985,438013.834472,438013.834472
1063,600448,华纺股份,-10.096,3.74,3.9,3.9,3.74,4.16,35434402.0,8.38954,134159891.0,187.0,1.353,196293.794532,157964.173774
1064,600446,金证股份,-3.427,9.3,9.69,9.69,9.21,9.63,6692780.0,0.80152,63267661.0,58.824,4.569,793485.75012,776558.835
1065,600444,国机通用,-1.367,10.82,10.97,11.01,10.63,10.97,342700.0,0.32638,3695791.0,9.472,3.123,158428.530424,113610.0
1066,600439,瑞贝卡,-2.424,3.22,3.26,3.32,3.2,3.3,11098689.0,0.9804600000000001,36257409.0,16.947,1.367,364499.31168,364499.31168
1067,600438,通威股份,-6.344,6.2,6.57,6.57,6.1,6.62,33540595.0,1.20542,209679072.0,11.962,1.764,2407070.7764,1725138.47358
1068,600436,片仔癀,-8.943,98.05,106.0,106.0,97.5,107.68,9735107.0,1.6136,983388991.0,73.172,13.327,5915525.24405,5915525.24405
1069,600435,北方导航,-2.065,7.59,7.74,7.82,7.56,7.75,7779735.0,0.52237,59553790.0,253.0,5.367,1130393.88,1130393.88
1070,600433,冠豪高新,1.367,4.45,4.36,4.54,4.36,4.39,10182448.0,0.8009400000000001,45462815.0,111.25,2.212,565735.372135,565735.372135
1071,600429,三元股份,-0.38,5.24,5.25,5.3,5.18,5.26,1369400.0,0.15473,7176299.0,102.745,1.619,784720.091224,463740.0
1072,600428,中远海特,0.789,3.83,3.73,3.88,3.68,3.8,23579403.0,1.39486,89196576.0,34.505,0.874,822167.245293,647440.968519
1073,600426,华鲁恒升,-4.183,16.95,17.75,18.22,16.9,17.69,29078020.0,1.80102,507697647.0,22.48,2.74,2746516.21725,2736628.36356
1074,600425,青松建化,1.433,3.54,3.42,3.65,3.42,3.49,71248863.0,5.16749,251151344.0,88.5,1.187,488091.690444,488091.690444
1075,600423,*ST柳化,0.0,4.83,0.0,0.0,0.0,4.83,0.0,0.0,0.0,32.2,39.205,192884.848779,192884.848779
1076,600422,昆药集团,-0.803,7.41,7.47,7.56,7.37,7.47,2361073.0,0.34934000000000004,17517008.0,17.639,1.553,582572.493477,500812.579371
1077,600421,ST仰帆,-3.797,5.32,5.55,5.56,5.3,5.53,193000.0,0.09867000000000001,1038534.0,-133.0,234.361,104059.2,104059.2
1078,600420,现代制药,-0.806,9.84,9.95,9.95,9.72,9.92,1411881.0,0.24535,13871718.0,21.17,1.721,1039327.24008,566259.335136
1079,600419,天润乳业,-5.013,14.59,15.43,15.43,14.4,15.36,3335952.0,1.86368,49580285.0,15.198,1.746,302179.935862,261157.95069
1080,600418,江淮汽车,-1.552,5.71,5.81,5.84,5.69,5.8,5990710.0,0.31641,34400531.0,24.826,0.768,1081081.218807,1081081.218807
1081,600416,湘电股份,-0.14,7.15,7.19,7.43,7.04,7.16,5417720.0,0.6146400000000001,39308134.0,71.5,1.074,676271.542375,630230.75258
1082,600415,小商品城,-1.429,4.14,4.21,4.21,4.12,4.2,7008137.0,0.12875,29112671.0,15.333,1.897,2253490.668864,2253490.668864
1083,600410,华胜天成,-1.014,7.81,7.92,7.99,7.77,7.89,8480637.0,0.77527,66760773.0,37.693,1.7690000000000001,860910.657123,854331.513123
1084,600409,三友化工,-1.485,7.96,8.06,8.19,7.88,8.08,27806366.0,1.3648500000000001,222814984.0,8.248,1.573,1643222.160608,1621708.647116
1085,600408,*ST安泰,4.569,2.06,1.99,2.06,1.97,1.97,14811890.0,1.47118,30006625.0,-7.357,2.863,207400.8,207400.8
1086,600406,国电南瑞,0.267,15.03,15.08,15.26,14.91,14.99,5890901.0,0.26707000000000003,88595915.0,19.025,3.246,6889247.179875,3315247.663806
1087,600405,动力源,-8.527,4.72,5.15,5.15,4.64,5.16,12679443.0,2.29171,60684149.0,118.0,1.998,265283.091456,261146.011456
1088,600403,大有能源,-0.952,4.16,4.19,4.25,4.15,4.2,2322702.0,0.09715000000000001,9719707.0,20.8,1.357,994577.959232,994577.959232
1089,600401,*ST海润,0.0,0.87,0.0,0.0,0.0,0.87,0.0,0.0,0.0,-1.673,4.157,411069.358224,411069.358224
1090,600400,红豆股份,-1.9,4.13,4.21,4.23,4.1,4.21,5605621.0,0.22455000000000003,23267709.0,12.147,1.631,1046235.104656,1030995.502124
1091,600399,*ST抚钢,0.0,5.5,0.0,0.0,0.0,5.5,0.0,0.0,0.0,-5.34,-6.225,715000.0,621292.54
1092,600398,海澜之家,-0.464,10.73,10.76,10.85,10.17,10.78,12213026.0,0.27184,128842037.0,14.5,3.9130000000000003,4820729.252452,4820729.252452
1093,600397,*ST安煤,-1.0,1.98,2.0,2.03,1.96,2.0,4220096.0,0.42629000000000006,8405801.0,-2.84,2.422,196012.056636,196012.056636
1094,600396,金山股份,-1.747,2.25,2.27,2.29,2.24,2.29,2967400.0,0.25479,6732376.0,-3.699,1.221,331359.033825,262045.1628
1095,600395,盘江股份,-0.482,6.2,6.22,6.3,6.15,6.23,6777191.0,0.40949,42239383.0,11.698,1.509,1026132.15382,1026132.15382
1096,600393,粤泰股份,-0.676,2.94,2.98,2.98,2.84,2.96,15100600.0,1.52808,44100676.0,6.391,1.233,745656.87378,290532.432288
1097,600392,盛和资源,-2.894,9.73,10.03,10.17,9.65,10.02,23650614.0,1.69463,233780888.0,36.87,3.335,1707777.556191,1357935.91507
1098,600391,航发科技,-2.451,13.53,13.85,14.07,13.51,13.87,3352270.0,1.01544,46052175.0,96.643,2.516,446665.033551,446665.033551
1099,600390,五矿资本,-1.064,7.44,7.53,7.57,7.38,7.52,2825560.0,0.5502100000000001,21092131.0,10.479,0.875,2788800.584208,382072.084512
1100,600389,江山股份,-4.822,18.75,19.35,19.84,18.7,19.7,1661426.0,0.5594,31840477.0,22.367,3.375,556875.0,556875.0
1101,600388,龙净环保,0.08,12.56,12.44,12.6,12.35,12.55,6038679.0,0.56486,75453477.0,18.471,2.907,1342726.8,1342726.8
1102,600387,海越股份,1.122,9.01,8.87,9.13,8.74,8.91,3605442.0,0.9347500000000001,32373640.0,25.743,1.6,419624.950064,347524.71
1103,600386,北巴传媒,-3.342,3.76,3.89,3.91,3.75,3.89,1536704.0,0.19056,5846861.0,28.923000000000002,1.6560000000000001,303206.4,303206.4
1104,600385,山东金泰,-6.77,10.19,9.91,10.69,9.84,10.93,1762603.0,1.23454,17919458.0,-254.75,27.101,150921.183812,145486.516466
1105,600383,金地集团,-1.756,8.39,8.54,8.54,8.29,8.54,12965850.0,0.2872,108918011.0,5.52,0.914,3787735.616908,3787735.616908
1106,600382,广东明珠,-0.484,10.27,10.3,10.35,10.0,10.32,1490200.0,0.43605000000000005,15202355.0,14.465,0.925,479429.010034,350973.7582
1107,600381,青海春天,-3.251,7.44,7.68,7.72,7.42,7.69,1894705.0,0.8941100000000001,14316464.0,15.184,1.9929999999999999,437527.997904,157661.548152
1108,600380,健康元,-1.742,11.28,11.44,11.6,11.15,11.48,15020444.0,0.9554100000000001,170292938.0,8.267,2.34,1774263.090816,1773390.018816
1109,600379,宝光股份,-1.881,6.78,7.08,7.08,6.63,6.91,1073919.0,0.45532000000000006,7321372.0,44.372,3.189,159911.90028,159911.90028
1110,600378,天科股份,10.044,10.08,9.36,10.08,9.35,9.16,3327982.0,1.1198,33460500.0,50.4,3.741,299570.838336,299570.838336
1111,600377,宁沪高速,-0.235,8.49,8.47,8.53,8.37,8.51,5136472.0,0.13524,43379285.0,11.921,1.6560000000000001,4277047.6275,3224486.170395
1112,600376,首开股份,-2.096,6.54,6.73,6.74,6.47,6.68,4150969.0,0.16305,27368764.0,8.95,0.77,1687035.668268,1664959.719072
1113,600375,华菱星马,-2.11,4.64,4.73,4.77,4.57,4.74,4703602.0,0.8463700000000001,21902798.0,46.4,0.924,257863.637008,257863.637008
1114,600373,中文传媒,-3.048,11.45,11.84,11.84,11.2,11.81,5529319.0,0.40127,63313713.0,10.905,1.2469999999999999,1577741.328625,1577741.328625
1115,600372,中航电子,-1.866,12.62,12.87,13.3,12.45,12.86,5281740.0,0.30024,67943118.0,40.921,3.354,2220063.627756,2220063.627756
1116,600371,万向德农,0.374,8.05,8.0,8.26,7.9,8.02,2270204.0,1.00871,18370553.0,30.962,3.759,181173.3,181173.3
1117,600370,三房巷,0.36,2.79,2.76,2.82,2.72,2.78,3400350.0,0.42651000000000006,9452488.0,50.452,1.7389999999999999,222431.14017,222431.14017
1118,600369,西南证券,1.09,3.71,3.66,3.74,3.66,3.67,14291552.0,0.25317,53064571.0,30.917,1.081,2094335.485004,2094335.485004
1119,600368,五洲交通,-1.775,3.32,3.35,3.4,3.28,3.38,5644374.0,0.50144,18824928.0,7.5280000000000005,0.807,373709.846576,373709.846576
1120,600367,红星发展,-0.705,8.45,8.49,8.54,8.28,8.51,1996885.0,0.68574,16800504.0,25.77,2.08,251848.025,246064.0
1121,600366,宁波韵升,-1.237,5.59,5.66,5.69,5.55,5.66,4416010.0,0.44688000000000005,24753868.0,7.219,0.668,560411.567235,552402.244303
1122,600365,通葡股份,-2.309,4.23,4.34,4.35,4.16,4.33,5092346.0,1.27309,21602718.0,211.5,2.446,169200.0,169200.0
1123,600363,联创光电,-2.026,8.22,8.42,8.45,8.2,8.39,1504428.0,0.33923000000000003,12529317.0,18.267,1.6,364537.8885,364537.8885
1124,600362,江西铜业,-2.673,14.2,14.51,14.64,14.17,14.59,11327155.0,0.5458200000000001,162717844.0,30.87,1.018,4917075.7551,2946851.3151
1125,600361,华联综超,-2.457,3.97,4.06,4.07,3.96,4.07,3377013.0,0.50721,13540205.0,33.083,0.967,264325.743446,264325.743446
1126,600360,华微电子,-0.152,6.59,6.62,6.71,6.52,6.6,9565100.0,1.2956,63191730.0,50.692,2.311,495296.492,486525.202
1127,600359,新农开发,-0.806,4.92,4.79,4.96,4.65,4.96,16073618.0,4.21313,77213064.0,54.667,2.737,187704.30744,187704.30744
1128,600358,国旅联合,-2.632,4.44,4.55,4.55,4.33,4.56,4075200.0,0.9433300000000001,18033496.0,69.375,4.274,224191.87704,191808.0
1129,600356,恒丰纸业,-0.167,5.97,5.98,6.09,5.92,5.98,2109762.0,0.7062400000000001,12658731.0,18.091,0.848,178342.632666,178342.632666
1130,600355,精伦电子,8.505,4.21,3.85,4.27,3.73,3.88,20515801.0,4.16912,84266598.0,-35.083,5.991,207169.5532,207169.5532
1131,600354,敦煌种业,-1.894,5.18,5.23,5.42,5.12,5.28,15124802.0,3.37756,79425385.0,106.804,3.125,273401.47744,231961.47744
1132,600353,旭光股份,-0.412,4.84,4.86,4.9,4.81,4.86,1097200.0,0.2018,5324503.0,95.464,2.417,263160.48,263160.48
1133,600352,浙江龙盛,-4.368,10.29,10.71,10.84,10.15,10.76,52460237.0,1.6125099999999999,546465260.0,13.532,1.823,3347678.48394,3347678.48394
1134,600351,亚宝药业,-0.134,7.43,7.31,7.66,7.3,7.44,9876628.0,1.42726,73758415.0,29.206,2.038,584771.805523,514156.0
1135,600350,山东高速,-1.463,4.04,4.08,4.14,4.03,4.1,4887204.0,0.10158,19947341.0,7.345,0.717,1943711.006228,1943711.006228
1136,600348,阳泉煤业,0.801,6.29,6.24,6.37,6.21,6.24,16768641.0,0.6972400000000001,105508068.0,9.25,0.965,1512745.0,1512745.0
1137,600346,恒力股份,-9.768,14.78,16.38,16.5,14.75,16.38,23463265.0,2.55213,362653298.0,24.23,2.667,7468023.50915,1358812.811876
1138,600345,长江通信,-4.368,24.74,25.85,25.85,24.55,25.87,6357124.0,3.21067,159790121.0,18.742,3.021,489852.0,489852.0
1139,600343,航天动力,-2.099,8.86,9.01,9.12,8.76,9.05,6820528.0,1.0687,61000088.0,358.704,2.576,565450.824328,565450.824328
1140,600340,华夏幸福,-2.965,22.58,23.25,23.43,22.51,23.27,10781519.0,0.36486,246693434.0,7.979,2.237,6672269.668922,6672269.668922
1141,600339,中油工程,-2.018,4.37,4.38,4.42,4.25,4.46,16786580.0,1.08148,72573881.0,35.878,1.075,2439835.444827,678302.949294
1142,600338,西藏珠峰,-6.051,19.72,20.99,20.99,19.7,20.99,5328744.0,3.36552,107682754.0,11.563,6.89,1287730.322636,312233.332676
1143,600337,美克家居,0.0,5.05,5.11,5.14,5.01,5.05,4135450.0,0.28343,20994092.0,21.042,1.8679999999999999,896401.63168,736835.616645
1144,600336,澳柯玛,-3.291,3.82,3.94,3.96,3.8,3.95,4653400.0,0.6354200000000001,18000240.0,95.5,1.626,296719.748758,279752.74355
1145,600335,国机汽车,0.0,10.43,0.0,0.0,0.0,10.43,0.0,0.0,0.0,16.019,1.393,1074015.520991,1074015.520991
1146,600333,长春燃气,-0.593,5.03,5.05,5.13,4.98,5.06,2617200.0,0.49417000000000005,13224425.0,50.3,1.421,306342.434052,266398.763424
1147,600332,白云山,-5.158,33.65,34.95,35.51,33.5,35.48,11553855.0,1.07861,397647302.0,26.538,2.767,5470786.543385,3604518.17625
1148,600331,宏达股份,-1.533,2.57,2.61,2.63,2.54,2.61,7212748.0,0.35496000000000005,18628101.0,25.32,1.057,522224.0,522224.0
1149,600330,天通股份,0.154,6.52,6.52,6.61,6.46,6.51,5743353.0,0.5763100000000001,37459757.0,34.497,1.412,649760.85596,649760.85596
1150,600329,中新药业,-5.745,16.9,17.55,17.74,16.7,17.93,7864661.0,1.39009,134731996.0,27.258,2.805,1299395.49844,956148.04844
1151,600328,兰太实业,-1.068,7.41,7.47,7.65,7.34,7.49,7114701.0,1.62425,53549616.0,15.421,1.425,324581.025093,324581.025093
