code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc
601318,中国平安,3.837,60.62,58.38,60.99,58.18,58.38,63543307.0,0.5865900000000001,3820214646.0,12.148,2.208,110814823.42742,65667612.186876
000063,中兴通讯,10.0,14.3,13.12,14.3,13.05,13.0,216736951.0,6.31153,3037154804.0,13.119,2.411,5995520.73549,4910597.97657
000725,京东方Ａ,3.736,3.61,3.46,3.67,3.44,3.48,676818551.0,1.99884,2433116359.0,16.636,1.45,12562221.953443,12223638.823877
000651,格力电器,2.985,40.36,39.01,40.86,38.92,39.19,59635237.0,0.99899,2401246371.0,10.849,3.423,24279489.823608,24093177.775844
600519,贵州茅台,2.316,691.88,671.0,694.5,670.12,676.22,3448575.0,0.27452000000000004,2368461339.0,32.091,9.306,86913813.3864,86913813.3864
000977,浪潮信息,7.995,28.23,26.01,28.69,25.98,26.14,77713330.0,6.05192,2155930296.0,72.366,4.98,3639558.878733,3625041.866595
002415,海康威视,9.99,32.15,29.5,32.15,29.2,29.23,65632621.0,0.8300500000000001,2050614697.0,31.214,9.884,29665674.570695,25421215.154905
000002,万 科Ａ,4.558,22.48,21.5,22.55,21.4,21.5,89620017.0,0.9224800000000001,1997096145.0,8.85,1.822,24816013.698248,21839702.256664
600887,伊利股份,3.916,27.07,26.34,27.09,26.07,26.05,69032906.0,1.14419,1852054869.0,27.343,6.055,16454479.489856,16332330.321534
300059,东方财富,3.195,12.92,12.52,13.07,12.49,12.52,137137095.0,3.30179,1764558846.0,86.828,4.751,6677301.078188,5366217.519836
000858,五 粮 液,2.98,66.36,64.1,66.5,63.82,64.44,26399041.0,0.69549,1737604804.0,26.044,4.32,25758350.72118,25188735.811848
600585,海螺水泥,-0.208,38.42,38.0,38.94,37.5,38.5,44762876.0,1.11916,1714751869.0,12.849,2.163,20359920.508518,15366857.308518
000333,美的集团,2.242,45.14,44.06,45.81,43.5,44.15,36049234.0,0.5562900000000001,1625745247.0,16.97,3.751,29913878.569682,29252028.509292
